Response_0,Id
7,4225
1,4234
6,4241
7,4244
6,4247
6,4254
2,4255
4,4262
7,4263
1,4266
8,4269
1,4270
4,4271
7,4274
6,4279
1,4286
6,4287
7,4288
1,4290
8,4294
7,4296
6,4299
8,4302
8,4316
4,4320
1,4321
4,4324
2,4325
8,4326
8,4332
8,4334
8,4343
6,4348
7,4350
6,4353
8,4356
7,4361
4,4367
7,4369
7,4371
6,4373
1,4374
8,4376
2,4393
7,4394
1,4397
7,4398
7,4404
4,4410
2,4411
7,4412
6,4414
8,4415
2,4418
7,4420
6,4426
7,4427
2,4430
4,4431
8,4435
4,4437
7,4438
6,4458
4,4461
2,4462
6,4464
8,4482
7,4484
2,4489
7,4494
7,4496
6,4503
4,4508
4,4515
8,4516
8,4517
6,4518
4,4524
1,4525
8,4527
8,4529
6,4535
1,4538
6,4544
4,4545
4,4550
7,4551
7,4554
7,4563
7,4565
6,4573
7,4576
6,4578
7,4587
4,4590
4,4597
7,4600
8,4608
6,4612
7,4615
7,4616
7,4618
4,4620
4,4622
7,4624
6,4628
8,4631
8,4633
4,4646
1,4648
8,4655
8,4669
6,4673
7,4677
8,4680
4,4683
1,4691
8,4694
8,4697
2,4698
7,4704
6,4711
4,4713
4,4716
6,4724
8,4727
6,4730
7,4731
6,4732
2,4741
7,4742
7,4743
7,4753
8,4758
1,4762
2,4765
1,4782
8,4787
8,4788
1,4789
8,4790
8,4792
6,4797
6,4805
7,4806
7,4809
8,4814
8,4823
2,4825
6,4830
4,4832
2,4833
4,4840
7,4841
8,4844
8,4845
6,4849
7,4858
7,4870
7,4875
7,4877
6,4882
6,4891
6,4900
7,4905
6,4907
8,4908
7,4923
7,4924
8,4925
6,4927
7,4933
8,4935
2,4941
7,4944
4,4946
7,4953
2,4956
2,4968
1,4985
8,4989
1,4995
6,5005
2,5010
8,5016
7,5018
2,5029
6,5031
4,5037
7,5039
4,5041
7,5043
7,5052
6,5055
6,5059
7,5063
8,5067
7,5070
6,5072
6,5073
8,5079
6,5086
7,5093
1,5094
8,5098
8,5101
2,5108
7,5112
8,5113
8,5119
4,5120
6,5121
8,5126
8,5127
8,5128
4,5131
2,5137
7,5146
6,5148
7,5150
8,5159
7,5160
2,5163
7,5170
6,5177
8,5179
7,5185
7,5188
7,5190
4,5191
4,5192
2,5195
6,5198
4,5208
7,5214
7,5215
2,5219
8,5220
2,5223
2,5224
8,5225
4,5227
8,5229
1,5231
6,5236
6,5237
6,5238
6,5240
8,5248
8,5252
6,5256
8,5269
2,5270
8,5272
8,5275
6,5276
8,5279
6,5280
7,5281
6,5291
7,5292
2,5294
8,5296
7,5302
7,5307
8,5312
6,5313
8,5314
7,5315
6,5316
7,5317
6,5318
6,5321
8,5322
6,5323
8,5324
7,5334
1,5343
1,5344
7,5345
1,5355
6,5364
8,5369
8,5371
7,5380
1,5385
6,5392
7,5395
8,5396
8,5398
7,5400
8,5402
8,5411
1,5412
7,5414
6,5417
8,5424
7,5427
4,5428
6,5430
6,5432
2,5438
7,5448
1,5459
7,5460
6,5461
1,5463
2,5477
4,5479
7,5481
7,5482
2,5491
8,5493
6,5506
1,5507
7,5517
7,5532
6,5533
8,5534
8,5541
2,5542
1,5548
1,5551
4,5553
8,5554
7,5565
7,5574
8,5575
1,5576
6,5583
2,5584
2,5586
2,5587
8,5588
7,5596
8,5597
7,5601
7,5603
6,5613
8,5614
7,5618
7,5619
8,5621
8,5622
8,5627
4,5628
7,5630
1,5633
4,5639
7,5643
6,5649
7,5653
6,5655
1,5664
4,5667
8,5670
1,5674
7,5678
4,5680
4,5687
7,5692
6,5694
8,5697
2,5701
8,5704
7,5710
6,5711
2,5716
8,5724
2,5725
4,5726
7,5727
7,5731
4,5749
7,5751
6,5755
7,5756
8,5761
2,5767
4,5768
6,5770
2,5772
6,5773
8,5775
7,5776
1,5784
1,5792
6,5793
8,5794
7,5797
7,5799
8,5800
6,5805
8,5809
1,5813
8,5817
6,5824
4,5829
1,5832
4,5835
2,5837
8,5847
6,5854
4,5857
8,5860
4,5872
8,5874
4,5876
7,5880
6,5882
6,5891
2,5892
7,5906
8,5922
6,5923
6,5927
4,5929
4,5941
4,5942
8,5945
6,5947
8,5950
8,5951
6,5952
8,5960
6,5965
8,5967
8,5974
1,5977
2,5984
8,5987
6,5991
1,5996
8,5997
1,6002
4,6005
8,6008
2,6009
7,6014
7,6027
4,6030
8,6033
2,6034
8,6035
8,6043
6,6046
6,6047
7,6048
2,6070
4,6071
1,6085
6,6090
7,6091
6,6092
7,6098
8,6106
8,6108
1,6111
8,6115
2,6117
4,6121
7,6124
7,6126
7,6129
8,6131
7,6141
2,6142
2,6143
4,6144
6,6147
4,6148
7,6155
2,6158
4,6159
4,6162
8,6166
2,6172
2,6177
8,6178
6,6181
8,6182
6,6185
7,6191
8,6195
6,6204
7,6205
7,6211
8,6212
7,6219
7,6220
2,6223
8,6226
7,6239
8,6243
1,6249
7,6252
4,6255
4,6260
6,6261
4,6263
4,6264
1,6270
7,6271
6,6272
8,6274
1,6277
7,6280
6,6284
2,6286
4,6288
8,6290
6,6293
6,6299
7,6301
1,6304
6,6306
7,6308
6,6309
8,6312
6,6321
4,6322
2,6331
7,6335
7,6340
8,6343
1,6344
6,6347
4,6348
8,6349
7,6350
8,6354
4,6355
4,6362
7,6367
7,6372
8,6375
1,6379
2,6384
8,6386
6,6390
4,6396
4,6401
6,6403
4,6408
4,6410
8,6420
8,6430
8,6436
8,6440
8,6442
8,6443
4,6444
7,6459
7,6466
6,6469
8,6474
2,6475
1,6476
4,6490
4,6491
1,6496
7,6497
6,6498
7,6499
6,6501
1,6514
6,6515
8,6524
2,6526
7,6532
6,6537
6,6538
4,6541
6,6546
1,6551
6,6554
4,6557
6,6560
7,6565
6,6566
4,6578
8,6582
7,6587
7,6593
7,6596
7,6611
7,6615
8,6620
6,6626
6,6627
4,6628
6,6635
6,6639
4,6641
6,6645
8,6660
7,6663
7,6669
2,6674
7,6682
2,6685
8,6687
6,6692
7,6695
2,6696
6,6699
7,6700
7,6701
4,6705
6,6707
8,6709
8,6711
2,6714
6,6722
7,6723
7,6724
4,6726
8,6733
7,6734
8,6735
6,6736
6,6738
8,6741
8,6746
7,6754
1,6758
2,6763
2,6764
7,6768
1,6778
7,6784
6,6785
7,6787
4,6806
4,6825
1,6830
7,6831
6,6832
2,6833
2,6835
7,6842
1,6843
6,6853
4,6859
2,6860
6,6862
2,6867
7,6868
7,6885
2,6888
7,6889
1,6897
1,6898
7,6900
2,6902
4,6903
2,6907
1,6909
1,6911
8,6925
4,6930
4,6931
4,6933
6,6937
2,6941
7,6948
8,6950
8,6956
8,6957
8,6960
4,6962
2,6969
4,6971
2,6973
6,6980
2,6983
6,6985
8,6999
8,7005
8,7006
6,7007
1,7012
7,7013
4,7016
8,7017
4,7020
6,7024
1,7026
1,7027
6,7029
2,7032
8,7034
8,7044
2,7054
7,7057
6,7058
7,7060
6,7065
6,7069
8,7071
1,7076
6,7077
1,7081
4,7082
8,7093
4,7095
4,7098
1,7099
2,7105
6,7106
6,7122
8,7129
7,7130
6,7135
1,7136
1,7137
8,7138
6,7141
6,7143
8,7159
8,7162
4,7165
2,7169
4,7171
7,7172
7,7175
6,7178
6,7182
8,7190
4,7194
7,7196
8,7205
7,7207
7,7210
6,7211
8,7216
2,7219
6,7222
8,7224
4,7234
6,7237
4,7242
7,7246
1,7247
6,7251
4,7252
2,7257
6,7276
6,7281
8,7286
7,7287
6,7295
7,7297
7,7300
7,7307
1,7308
4,7310
1,7315
7,7317
7,7318
6,7322
7,7325
8,7326
6,7332
8,7342
8,7345
6,7347
6,7349
6,7352
1,7353
8,7354
7,7370
7,7392
7,7394
7,7396
6,7397
7,7400
2,7402
7,7406
8,7409
8,7410
7,7412
2,7414
7,7419
6,7420
7,7421
6,7424
2,7428
8,7431
8,7435
8,7437
6,7445
6,7449
7,7456
8,7458
4,7459
1,7463
7,7464
8,7465
8,7467
1,7471
6,7472
4,7485
1,7494
7,7505
8,7511
7,7512
4,7513
1,7514
6,7515
2,7523
6,7530
8,7531
8,7536
8,7538
2,7542
7,7543
4,7549
7,7557
7,7559
8,7560
6,7563
7,7564
8,7567
7,7572
1,7575
6,7588
4,7595
6,7596
7,7602
6,7609
7,7612
4,7613
7,7621
7,7622
8,7624
7,7625
8,7629
7,7632
7,7634
8,7636
1,7637
4,7638
1,7640
8,7643
7,7648
4,7653
8,7654
6,7662
8,7671
7,7674
4,7682
8,7683
7,7686
2,7690
7,7692
2,7694
4,7695
6,7700
2,7714
7,7715
8,7721
7,7728
4,7737
6,7739
2,7745
6,7747
8,7761
8,7762
7,7763
2,7770
6,7771
8,7774
1,7776
6,7779
7,7793
8,7795
8,7796
8,7800
7,7803
7,7808
7,7811
6,7812
2,7813
6,7814
1,7818
7,7826
8,7827
8,7831
7,7834
4,7837
8,7841
8,7842
2,7843
7,7844
8,7851
8,7854
7,7856
7,7859
6,7866
8,7869
6,7870
1,7872
6,7886
7,7892
7,7893
8,7908
8,7910
7,7914
6,7919
6,7922
2,7930
4,7932
1,7947
6,7949
8,7950
6,7952
6,7953
8,7955
6,7960
4,7961
7,7962
8,7963
1,7967
7,7968
6,7975
4,7977
7,7980
6,7985
7,7987
2,7994
8,7995
7,7999
8,8005
7,8007
8,8009
7,8014
4,8017
6,8018
6,8024
4,8025
6,8026
2,8029
7,8031
6,8035
7,8049
4,8058
7,8060
4,8061
4,8070
7,8071
4,8072
6,8073
6,8075
4,8076
7,8081
6,8082
7,8090
7,8094
6,8097
6,8107
6,8112
6,8115
4,8120
2,8123
4,8128
8,8129
7,8133
7,8138
4,8142
6,8143
6,8145
7,8146
6,8147
6,8151
8,8153
2,8163
8,8167
4,8168
7,8169
4,8172
1,8178
6,8184
6,8185
4,8186
7,8187
4,8191
6,8196
4,8205
8,8206
1,8216
6,8218
7,8219
7,8227
7,8228
8,8230
4,8231
8,8234
7,8241
7,8242
8,8245
8,8246
6,8251
6,8254
4,8262
8,8269
8,8277
6,8286
2,8287
6,8288
7,8289
6,8292
4,8293
1,8294
7,8296
4,8306
2,8307
7,8314
1,8317
7,8320
4,8326
4,8329
6,8330
2,8331
6,8343
6,8350
2,8352
6,8354
4,8355
6,8356
1,8357
7,8364
2,8370
1,8381
6,8382
7,8383
4,8386
8,8389
4,8390
7,8393
8,8399
4,8400
6,8403
1,8404
8,8405
6,8409
6,8413
6,8417
4,8418
7,8423
6,8427
8,8431
8,8432
7,8434
8,8437
6,8447
8,8449
4,8457
6,8459
2,8461
6,8466
8,8467
7,8469
4,8479
8,8481
7,8493
7,8496
7,8501
7,8502
6,8508
7,8509
8,8514
6,8518
7,8519
8,8527
7,8530
6,8537
7,8539
7,8542
7,8547
7,8550
6,8554
4,8556
8,8560
6,8566
7,8569
8,8571
7,8572
4,8575
4,8580
4,8584
8,8585
2,8587
6,8593
6,8595
4,8597
8,8598
6,8599
8,8601
2,8607
6,8612
8,8621
6,8625
8,8630
7,8631
7,8633
6,8644
1,8650
8,8652
8,8656
8,8657
7,8659
8,8660
6,8665
1,8667
4,8668
6,8670
8,8682
6,8690
7,8692
7,8698
4,8702
6,8710
8,8713
8,8714
7,8715
6,8718
2,8719
8,8722
6,8737
8,8738
8,8739
2,8740
4,8745
8,8750
1,8754
7,8757
1,8762
8,8769
8,8773
7,8782
6,8790
2,8804
6,8815
6,8818
8,8819
6,8828
6,8831
7,8838
2,8841
4,8847
1,8849
2,8857
2,8860
7,8861
7,8875
6,8884
7,8889
8,8891
8,8893
6,8894
8,8897
2,8909
6,8928
4,8932
4,8933
8,8934
8,8938
4,8943
6,8946
1,8951
4,8953
1,8959
2,8960
6,8963
8,8968
7,8972
2,8973
1,8977
6,8978
8,8980
1,8984
7,8987
8,8989
7,8995
8,8996
4,9001
2,9003
6,9005
6,9007
6,9009
7,9012
8,9015
6,9024
7,9031
6,9032
7,9035
8,9053
6,9060
7,9067
8,9068
7,9077
8,9080
8,9084
6,9087
6,9090
7,9095
4,9098
8,9101
6,9108
1,9112
7,9113
6,9117
7,9123
7,9124
6,9127
6,9130
6,9132
6,9136
8,9138
8,9142
6,9143
8,9145
4,9146
7,9148
2,9151
7,9154
7,9158
6,9163
4,9169
8,9171
6,9176
7,9181
7,9185
8,9187
8,9188
8,9190
8,9204
6,9205
4,9207
8,9213
7,9220
6,9221
4,9224
8,9225
8,9227
7,9232
8,9234
6,9237
8,9238
2,9240
7,9248
8,9253
7,9254
6,9257
1,9264
6,9267
7,9269
6,9271
7,9272
7,9276
4,9278
7,9280
8,9281
1,9286
7,9288
7,9290
8,9291
6,9293
8,9294
7,9295
8,9298
1,9303
8,9304
8,9307
8,9309
2,9314
6,9315
7,9317
7,9318
6,9319
6,9320
7,9326
2,9331
6,9339
6,9342
1,9349
1,9353
7,9359
1,9362
7,9366
2,9376
6,9384
7,9386
6,9390
7,9396
6,9399
4,9402
4,9415
6,9420
7,9421
7,9422
2,9425
8,9428
7,9440
4,9441
6,9443
7,9451
1,9456
1,9457
7,9459
4,9465
8,9475
1,9483
8,9485
7,9488
1,9492
1,9494
4,9495
4,9498
7,9502
6,9506
7,9509
8,9512
8,9516
7,9520
4,9524
1,9531
8,9532
6,9538
4,9547
4,9549
2,9550
8,9552
8,9555
8,9563
8,9565
7,9574
2,9586
8,9587
8,9593
6,9594
8,9597
1,9600
8,9603
7,9607
6,9608
4,9609
8,9610
8,9612
6,9613
2,9618
6,9619
4,9621
4,9625
8,9638
6,9644
2,9650
2,9652
8,9654
8,9660
7,9665
6,9666
6,9668
8,9672
7,9674
1,9677
4,9683
8,9689
6,9690
2,9691
8,9701
7,9709
8,9712
6,9713
6,9714
8,9717
7,9720
8,9726
6,9729
6,9730
8,9741
7,9747
8,9763
6,9765
8,9771
8,9774
6,9777
6,9779
4,9783
7,9784
8,9791
6,9802
6,9810
7,9818
7,9820
7,9822
4,9825
7,9829
7,9832
6,9839
7,9846
6,9847
4,9852
7,9854
1,9855
4,9857
4,9860
4,9863
6,9866
7,9867
8,9869
6,9875
1,9879
7,9880
6,9885
7,9889
7,9890
8,9898
2,9900
6,9901
8,9917
2,9927
6,9928
4,9933
6,9937
8,9939
2,9940
1,9942
8,9945
7,9946
8,9950
2,9953
1,9954
4,9961
7,9975
6,9980
8,9983
4,9988
4,9989
2,9990
7,9991
4,9993
4,10000
8,10007
8,10010
6,10013
4,10019
8,10024
4,10026
8,10034
6,10037
4,10038
7,10045
7,10046
7,10056
8,10060
8,10062
4,10067
2,10070
6,10073
8,10074
6,10082
7,10086
8,10092
8,10096
7,10110
6,10111
7,10113
6,10115
8,10116
6,10117
8,10132
4,10135
7,10136
7,10144
7,10147
7,10154
7,10162
6,10164
2,10166
7,10167
8,10179
8,10184
2,10192
4,10203
2,10206
7,10215
7,10217
6,10222
4,10227
8,10231
6,10232
4,10236
6,10238
6,10248
2,10252
8,10262
7,10273
7,10288
6,10289
7,10290
7,10291
6,10292
6,10296
7,10302
6,10304
6,10311
2,10312
2,10313
4,10316
7,10318
1,10319
7,10320
1,10324
8,10325
2,10329
7,10330
4,10332
6,10333
7,10344
8,10348
4,10349
4,10352
6,10353
7,10354
8,10356
7,10357
7,10360
8,10362
2,10367
8,10369
7,10370
2,10372
8,10376
8,10377
8,10379
7,10384
7,10388
8,10391
8,10395
4,10403
4,10405
6,10407
7,10411
8,10417
7,10418
8,10420
2,10422
2,10426
7,10447
2,10449
4,10450
8,10453
2,10455
1,10457
2,10458
2,10461
1,10463
8,10467
7,10470
6,10475
7,10482
2,10485
6,10495
7,10501
7,10504
8,10510
1,10513
4,10517
2,10525
6,10530
8,10536
7,10537
6,10540
8,10550
4,10551
8,10552
8,10557
4,10560
4,10562
4,10563
1,10566
7,10568
6,10578
1,10580
8,10587
1,10597
7,10599
4,10606
8,10608
4,10610
1,10614
8,10615
7,10617
1,10625
7,10629
2,10633
6,10636
6,10637
8,10640
6,10649
7,10653
8,10654
1,10656
8,10660
7,10662
4,10667
8,10669
6,10671
6,10672
6,10676
8,10677
8,10680
1,10681
8,10690
2,10702
1,10703
8,10706
2,10708
6,10710
8,10713
4,10718
6,10720
1,10724
7,10726
8,10732
6,10735
7,10739
7,10742
2,10746
6,10747
7,10748
8,10752
8,10754
7,10758
7,10766
8,10768
7,10771
8,10772
1,10781
2,10782
7,10786
7,10788
2,10789
1,10796
8,10798
4,10802
6,10804
8,10812
2,10824
6,10826
6,10833
1,10837
1,10840
6,10841
7,10842
4,10846
8,10848
7,10849
8,10850
7,10853
8,10855
7,10856
8,10858
8,10861
7,10867
1,10883
6,10890
7,10892
7,10893
4,10896
1,10897
7,10901
7,10907
8,10909
1,10910
8,10913
8,10921
7,10926
8,10929
1,10933
8,10936
6,10938
4,10940
7,10941
6,10942
6,10947
6,10949
4,10951
4,10952
4,10955
7,10977
6,10978
4,10979
2,10980
1,10993
8,10995
6,11000
7,11002
4,11008
4,11009
7,11017
8,11023
4,11026
1,11027
7,11036
6,11041
7,11050
8,11075
4,11077
6,11088
7,11090
8,11092
1,11097
7,11101
6,11110
1,11112
6,11113
7,11123
4,11124
1,11126
6,11135
2,11136
7,11139
7,11146
6,11159
7,11166
1,11173
2,11174
7,11177
6,11178
7,11180
6,11188
6,11189
4,11190
7,11192
4,11203
1,11206
6,11209
8,11215
8,11224
1,11225
6,11227
2,11231
7,11242
6,11245
6,11246
6,11249
8,11251
7,11253
8,11255
4,11257
7,11258
4,11265
1,11268
8,11270
2,11272
4,11277
7,11278
7,11282
2,11285
7,11288
2,11293
4,11295
1,11296
8,11301
6,11311
4,11317
6,11320
8,11323
4,11325
8,11331
2,11332
6,11342
7,11345
6,11350
1,11356
6,11357
6,11383
7,11386
6,11387
8,11388
2,11390
8,11392
4,11394
7,11406
2,11410
8,11412
6,11417
6,11418
4,11423
